ACCOUNT,SERVICE,VISIT
903240,HMEQLC,3
903240,HMEQLC,4
903269,CKING,1
903269,SVG,2
903269,ATM,3
903269,ATM,4
903302,CKING,1
903302,ATM,2
903302,ATM,3
903321,CKING,1
903321,SVG,2
903321,CD,3
903321,TRUST,4
903321,TRUST,5
903341,CKING,1
903341,MMDA,2
903341,AUTO,3
903341,AUTO,4
903377,CKING,1
903377,SVG,2
903377,SVG,3
903414,IRA,1
903414,IRA,2
903429,CKING,1
903429,ATM,2
903429,MTG,3
903429,MTG,4
903588,CKING,1
903588,SVG,2
903588,HMEQLC,3
903588,AUTO,4
903588,AUTO,5
903667,CKING,1
903667,SVG,2
903667,SVG,3
903696,CKING,1
903696,SVG,2
903696,CD,3
903696,ATM,4
903696,ATM,5
903709,CKING,1
903709,SVG,2
903709,IRA,3
903709,ATM,4
903709,CCRD,5
903709,CCRD,6
903722,CKING,1
903722,SVG,2
903722,SVG,3
903760,CKING,1
903760,SVG,2
903760,ATM,3
903760,ATM,4
903864,CKING,1
903864,SVG,2
903864,ATM,3
903864,AUTO,4
903864,AUTO,5
903964,CKING,1
903964,SVG,2
903964,IRA,3
903964,IRA,4
903984,CKING,1
903984,SVG,2
903984,ATM,3
903984,ATM,4
904005,CKING,1
904005,SVG,2
904005,CKCRD,3
904005,CKCRD,4
904055,CKING,1
904055,IRA,2
904055,CCRD,3
904055,HMEQLC,4
904055,AUTO,5
904055,AUTO,6
904057,CKING,1
904057,CD,2
904057,CD,3
904154,CKING,1
904154,MMDA,2
904154,ATM,3
904154,ATM,4
904167,CKING,1
904167,SVG,2
904167,CD,3
904167,CCRD,4
904167,CCRD,5
904193,CKING,1
904193,IRA,2
904193,IRA,3
904278,CKING,1
904278,SVG,2
904278,ATM,3
904278,ATM,4
904280,CKING,1
904280,SVG,2
904280,SVG,3
904341,CKING,1
904341,SVG,2
904341,ATM,3
904341,HMEQLC,4
904341,HMEQLC,5
904347,CKING,1
904347,SVG,2
904347,ATM,3
904347,HMEQLC,4
904347,HMEQLC,5
904398,CKING,1
904398,MMDA,2
904398,IRA,3
904398,MTG,4
904398,MTG,5
904609,CKING,1
904609,ATM,2
904609,ATM,3
904613,CKING,1
904613,SVG,2
904613,ATM,3
904613,ATM,4
904895,CKING,1
904895,SVG,2
904895,CCRD,3
904895,CCRD,4
904929,CKING,1
904929,SVG,2
904929,CD,3
904929,ATM,4
904929,ATM,5
904957,CKING,1
904957,SVG,2
904957,ATM,3
904957,MTG,4
904957,MTG,5
904966,CKING,1
904966,SVG,2
904966,CD,3
904966,CD,4
905034,CKING,1
905034,SVG,2
905034,CD,3
905034,CD,4
905139,CKING,1
905139,SVG,2
905139,CKCRD,3
905139,CKCRD,4
905149,CKING,1
905149,CD,2
905149,CD,3
905209,CKING,1
905209,ATM,2
905209,MTG,3
905209,MTG,4
905285,CKING,1
905285,MMDA,2
905285,SVG,3
905285,SVG,4
905420,CKING,1
905420,CKING,2
905544,CKING,1
905544,SVG,2
905544,ATM,3
905544,HMEQLC,4
905544,HMEQLC,5
905572,SVG,1
905572,SVG,2
905595,CKING,1
905595,ATM,2
905595,ATM,3
905670,CKING,1
905670,SVG,2
905670,ATM,3
905670,ATM,4
905732,CKING,1
905732,MMDA,2
905732,SVG,3
905732,CD,4
905732,ATM,5
905732,MTG,6
905732,MTG,7
905782,SVG,1
905782,SVG,2
905812,CKING,1
905812,SVG,2
905812,SVG,3
905831,CKING,1
905831,CKCRD,2
905831,CKCRD,3
905867,CKING,1
905867,SVG,2
905867,IRA,3
905867,ATM,4
905867,ATM,5
905979,CKING,1
905979,MMDA,2
905979,SVG,3
905979,CD,4
905979,ATM,5
905979,ATM,6
906114,CKING,1
906114,SVG,2
906114,SVG,3
906194,CKING,1
906194,ATM,2
906194,MTG,3
906194,MTG,4
906289,CKING,1
906289,SVG,2
906289,SVG,3
906401,CKING,1
906401,MTG,2
906401,MTG,3
906428,CKING,1
906428,SVG,2
906428,CD,3
906428,IRA,4
906428,CCRD,5
906428,CKCRD,6
906428,CKCRD,7
906535,CKING,1
906535,SVG,2
906535,CCRD,3
906535,HMEQLC,4
906535,MTG,5
906535,CKCRD,6
906535,CKCRD,7
906749,CKING,1
906749,MMDA,2
906749,CD,3
906749,ATM,4
906749,ATM,5
906764,CKING,1
906764,SVG,2
906764,CD,3
906764,CCRD,4
906764,CCRD,5
906810,CKING,1
906810,MMDA,2
906810,SVG,3
906810,ATM,4
906810,ATM,5
906857,SVG,1
906857,SVG,2
906863,CKING,1
906863,SVG,2
906863,ATM,3
906863,MTG,4
906863,MTG,5
906875,CKING,1
906875,SVG,2
906875,ATM,3
906875,CCRD,4
906875,HMEQLC,5
906875,HMEQLC,6
906942,CKING,1
906942,MMDA,2
906942,SVG,3
906942,ATM,4
906942,ATM,5
907006,CKING,1
907006,SVG,2
907006,CD,3
907006,ATM,4
907006,ATM,5
907036,SVG,1
907036,SVG,2
907143,SVG,1
907143,ATM,2
907143,ATM,3
907181,CKING,1
907181,SVG,2
907181,CD,3
907181,IRA,4
907181,CCRD,5
907181,CKCRD,6
907181,CKCRD,7
907198,CKING,1
907198,SVG,2
907198,CCRD,3
907198,HMEQLC,4
907198,HMEQLC,5
907201,CKING,1
907201,SVG,2
907201,ATM,3
907201,ATM,4
907209,CKING,1
907209,ATM,2
907209,CCRD,3
907209,MTG,4
907209,MTG,5
907216,CKING,1
907216,SVG,2
907216,SVG,3
907256,CKING,1
907256,MMDA,2
907256,CD,3
907256,ATM,4
907256,ATM,5
907319,CKING,1
907319,CCRD,2
907319,CCRD,3
907341,CKING,1
907341,CD,2
907341,CD,3
907392,CKING,1
907392,SVG,2
907392,ATM,3
907392,ATM,4
907393,CKING,1
907393,MMDA,2
907393,SVG,3
907393,CD,4
907393,ATM,5
907393,ATM,6
907505,SVG,1
907505,SVG,2
907678,CKING,1
907678,SVG,2
907678,ATM,3
907678,ATM,4
907712,CKING,1
907712,CKCRD,2
907712,CKCRD,3
907727,CKING,1
907727,CCRD,2
907727,CKCRD,3
907727,CKCRD,4
907809,CKING,1
907809,SVG,2
907809,CD,3
907809,CD,4
907812,SVG,1
907812,SVG,2
907850,CKING,1
907850,AUTO,2
907850,CKCRD,3
907850,CKCRD,4
907936,CKING,1
907936,SVG,2
907936,ATM,3
907936,HMEQLC,4
907936,HMEQLC,5
907942,CKING,1
907942,ATM,2
907942,ATM,3
907980,CD,1
907980,CD,2
908057,CKING,1
908057,ATM,2
908057,ATM,3
908098,CKING,1
908098,MMDA,2
908098,TRUST,3
908098,TRUST,4
908111,SVG,1
908111,MTG,2
908111,MTG,3
908128,CKING,1
908128,SVG,2
908128,CKCRD,3
908128,CKCRD,4
908326,CKING,1
908326,SVG,2
908326,ATM,3
908326,CCRD,4
908326,CCRD,5
908367,CKING,1
908367,SVG,2
908367,ATM,3
908367,ATM,4
908385,CKING,1
908385,CD,2
908385,CD,3
908396,CKING,1
908396,ATM,2
908396,ATM,3
908415,CKING,1
908415,SVG,2
908415,CD,3
908415,ATM,4
908415,AUTO,5
908415,AUTO,6
908465,CKING,1
908465,MMDA,2
908465,HMEQLC,3
908465,HMEQLC,4
908501,CKING,1
908501,SVG,2
908501,IRA,3
908501,ATM,4
908501,HMEQLC,5
908501,HMEQLC,6
908550,CKING,1
908550,HMEQLC,2
908550,CKCRD,3
908550,CKCRD,4
908646,CKING,1
908646,SVG,2
908646,ATM,3
908646,ATM,4
908678,CKING,1
908678,MTG,2
908678,AUTO,3
908678,AUTO,4
908747,CKING,1
908747,MMDA,2
908747,SVG,3
908747,ATM,4
908747,ATM,5
908816,CKING,1
908816,SVG,2
908816,SVG,3
908840,CKING,1
908840,SVG,2
908840,ATM,3
908840,AUTO,4
908840,AUTO,5
908859,CKING,1
908859,CKING,2
908883,CKING,1
908883,ATM,2
908883,MTG,3
908883,MTG,4
908902,CKING,1
908902,SVG,2
908902,CD,3
908902,CD,4
908979,CKING,1
908979,SVG,2
908979,ATM,3
908979,ATM,4
909067,CKING,1
909067,CKING,2
909193,CKING,1
909193,SVG,2
909193,ATM,3
909193,ATM,4
909251,CKING,1
909251,SVG,2
909251,CD,3
909251,ATM,4
909251,CCRD,5
909251,HMEQLC,6
909251,HMEQLC,7
909292,CKING,1
909292,CCRD,2
909292,HMEQLC,3
909292,HMEQLC,4
909311,CKING,1
909311,CD,2
909311,CD,3
909372,CKING,1
909372,SVG,2
909372,CCRD,3
909372,CKCRD,4
909372,CKCRD,5
909399,CKING,1
909399,SVG,2
909399,SVG,3
909485,CKING,1
909485,SVG,2
909485,ATM,3
909485,PLOAN,4
909485,AUTO,5
909485,AUTO,6
909498,ATM,1
909498,ATM,2
909499,CKING,1
909499,SVG,2
909499,CKCRD,3
909499,CKCRD,4
909567,CKING,1
909567,SVG,2
909567,CD,3
909567,ATM,4
909567,HMEQLC,5
909567,AUTO,6
909567,AUTO,7
909614,CKING,1
909614,CKCRD,2
909614,CKCRD,3
909835,CKING,1
909835,SVG,2
909835,CD,3
909835,ATM,4
909835,CCRD,5
909835,HMEQLC,6
909835,HMEQLC,7
909836,CKING,1
909836,SVG,2
909836,CD,3
909836,IRA,4
909836,ATM,5
909836,ATM,6
909862,CKING,1
909862,MMDA,2
909862,SVG,3
909862,SVG,4
909886,CKING,1
909886,SVG,2
909886,CCRD,3
909886,HMEQLC,4
909886,HMEQLC,5
909963,CKING,1
909963,CD,2
909963,ATM,3
909963,ATM,4
909983,SVG,1
909983,SVG,2
909984,CKING,1
909984,ATM,2
909984,ATM,3
910012,CKING,1
910012,SVG,2
910012,CD,3
910012,CD,4
910099,CKING,1
910099,SVG,2
910099,AUTO,3
910099,AUTO,4
910236,CKING,1
910236,SVG,2
910236,IRA,3
910236,CKCRD,4
910236,CKCRD,5
910371,CKING,1
910371,SVG,2
910371,ATM,3
910371,CCRD,4
910371,HMEQLC,5
910371,AUTO,6
910371,AUTO,7
910428,SVG,1
910428,SVG,2
910526,CKING,1
910526,SVG,2
910526,MTG,3
910526,CKCRD,4
910526,CKCRD,5
910543,CKING,1
910543,ATM,2
910543,ATM,3
910588,SVG,1
910588,CD,2
910588,CD,3
910612,CKING,1
910612,SVG,2
910612,CD,3
910612,CD,4
910625,CKING,1
910625,MMDA,2
910625,CCRD,3
910625,CKCRD,4
910625,CKCRD,5
910650,CKING,1
910650,SVG,2
910650,CKCRD,3
910650,CKCRD,4
910665,CKING,1
910665,SVG,2
910665,SVG,3
910698,CKING,1
910698,SVG,2
910698,SVG,3
910767,CKING,1
910767,CD,2
910767,ATM,3
910767,HMEQLC,4
910767,AUTO,5
910767,AUTO,6
910780,CKING,1
910780,CKING,2
910798,CKING,1
910798,MMDA,2
910798,CD,3
910798,IRA,4
910798,ATM,5
910798,ATM,6
910877,CKING,1
910877,SVG,2
910877,SVG,3
910993,CKING,1
910993,ATM,2
910993,ATM,3
911005,CKING,1
911005,IRA,2
911005,IRA,3
911468,CKING,1
911468,SVG,2
911468,SVG,3
911481,CKING,1
911481,SVG,2
911481,CD,3
911481,CD,4
911517,CKING,1
911517,CD,2
911517,CD,3
911563,CKING,1
911563,SVG,2
911563,CD,3
911563,TRUST,4
911563,PLOAN,5
911563,PLOAN,6
911752,CKING,1
911752,SVG,2
911752,CD,3
911752,ATM,4
911752,ATM,5
911839,SVG,1
911839,ATM,2
911839,ATM,3
911848,CKING,1
911848,MMDA,2
911848,SVG,3
911848,ATM,4
911848,TRUST,5
911848,TRUST,6
911868,CKING,1
911868,SVG,2
911868,ATM,3
911868,CCRD,4
911868,CCRD,5
911894,CKING,1
911894,MMDA,2
911894,SVG,3
911894,CD,4
911894,ATM,5
911894,ATM,6
911946,MMDA,1
911946,MMDA,2
911949,CKING,1
911949,MMDA,2
911949,SVG,3
911949,SVG,4
911964,CKING,1
911964,SVG,2
911964,ATM,3
911964,HMEQLC,4
911964,HMEQLC,5
911969,CKING,1
911969,SVG,2
911969,IRA,3
911969,ATM,4
911969,CCRD,5
911969,HMEQLC,6
911969,HMEQLC,7
912067,CKING,1
912067,CKING,2
912101,IRA,1
912101,IRA,2
912117,CKING,1
912117,SVG,2
912117,CKCRD,3
912117,CKCRD,4
912152,CKING,1
912152,MMDA,2
912152,ATM,3
912152,ATM,4
912316,CKING,1
912316,SVG,2
912316,SVG,3
912319,CKING,1
912319,MMDA,2
912319,ATM,3
912319,ATM,4
912360,CKING,1
912360,ATM,2
912360,HMEQLC,3
912360,HMEQLC,4
912527,CKING,1
912527,MMDA,2
912527,CD,3
912527,ATM,4
912527,ATM,5
912646,CD,1
912646,CD,2
912648,CKING,1
912648,MMDA,2
912648,CD,3
912648,TRUST,4
912648,CKCRD,5
912648,CKCRD,6
912678,SVG,1
912678,SVG,2
912706,CD,1
912706,CD,2
912720,CKING,1
912720,SVG,2
912720,ATM,3
912720,ATM,4
912799,SVG,1
912799,CD,2
912799,IRA,3
912799,IRA,4
912818,SVG,1
912818,SVG,2
912859,CKING,1
912859,SVG,2
912859,CD,3
912859,ATM,4
912859,ATM,5
912863,CKING,1
912863,SVG,2
912863,SVG,3
912912,ATM,1
912912,AUTO,2
912912,AUTO,3
912919,MMDA,1
912919,MMDA,2
912934,MMDA,1
912934,MMDA,2
912975,CKING,1
912975,SVG,2
912975,ATM,3
912975,ATM,4
913044,CKING,1
913044,SVG,2
913044,IRA,3
913044,IRA,4
913085,CKING,1
913085,MMDA,2
913085,SVG,3
913085,ATM,4
913085,HMEQLC,5
913085,HMEQLC,6
913105,CKING,1
913105,MMDA,2
913105,CD,3
913105,CD,4
913231,CKING,1
913231,MMDA,2
913231,IRA,3
913231,TRUST,4
913231,TRUST,5
913241,CKING,1
913241,SVG,2
913241,CD,3
913241,CD,4
913250,CKING,1
913250,SVG,2
913250,CKCRD,3
913250,CKCRD,4
913261,CKING,1
913261,SVG,2
913261,ATM,3
913261,ATM,4
913265,CKING,1
913265,SVG,2
913265,SVG,3
913305,CKING,1
913305,MMDA,2
913305,SVG,3
913305,HMEQLC,4
913305,CKCRD,5
913305,CKCRD,6
913465,CKING,1
913465,SVG,2
913465,CD,3
913465,ATM,4
913465,ATM,5
913584,CKING,1
913584,SVG,2
913584,SVG,3
913617,CKING,1
913617,SVG,2
913617,IRA,3
913617,ATM,4
913617,CCRD,5
913617,AUTO,6
913617,AUTO,7
913813,CKING,1
913813,MMDA,2
913813,SVG,3
913813,CCRD,4
913813,CKCRD,5
913813,CKCRD,6
913831,CKING,1
913831,SVG,2
913831,IRA,3
913831,ATM,4
913831,ATM,5
913876,CKING,1
913876,MMDA,2
913876,SVG,3
913876,CKCRD,4
913876,CKCRD,5
913924,CKING,1
913924,SVG,2
913924,ATM,3
913924,MTG,4
913924,MTG,5
913936,CKING,1
913936,MMDA,2
913936,SVG,3
913936,IRA,4
913936,IRA,5
914076,CKING,1
914076,SVG,2
914076,HMEQLC,3
914076,HMEQLC,4
914121,CKING,1
914121,SVG,2
914121,IRA,3
914121,IRA,4
914133,CKING,1
914133,SVG,2
914133,CCRD,3
914133,HMEQLC,4
914133,CKCRD,5
914133,CKCRD,6
914177,IRA,1
914177,IRA,2
914206,CKING,1
914206,SVG,2
914206,ATM,3
914206,ATM,4
914218,SVG,1
914218,SVG,2
914303,CKING,1
914303,CCRD,2
914303,AUTO,3
914303,CKCRD,4
914303,CKCRD,5
914353,CKING,1
914353,SVG,2
914353,ATM,3
914353,HMEQLC,4
914353,HMEQLC,5
914585,CKING,1
914585,ATM,2
914585,ATM,3
914680,CKING,1
914680,CKING,2
914690,CKING,1
914690,HMEQLC,2
914690,HMEQLC,3
914728,CKING,1
914728,SVG,2
914728,HMEQLC,3
914728,HMEQLC,4
914734,CKING,1
914734,SVG,2
914734,ATM,3
914734,HMEQLC,4
914734,MTG,5
914734,MTG,6
914767,CKING,1
914767,SVG,2
914767,CD,3
914767,ATM,4
914767,AUTO,5
914767,AUTO,6
914904,CKING,1
914904,SVG,2
914904,ATM,3
914904,ATM,4
914987,CKING,1
914987,MMDA,2
914987,CCRD,3
914987,CKCRD,4
914987,CKCRD,5
915052,CKING,1
915052,SVG,2
915052,ATM,3
915052,ATM,4
915121,CKING,1
915121,MMDA,2
915121,CD,3
915121,IRA,4
915121,IRA,5
915131,CKING,1
915131,SVG,2
915131,CKCRD,3
915131,CKCRD,4
915216,CKING,1
915216,CKING,2
915234,ATM,1
915234,ATM,2
915258,CKING,1
915258,SVG,2
915258,ATM,3
915258,HMEQLC,4
915258,MTG,5
915258,AUTO,6
915258,AUTO,7
915364,SVG,1
915364,SVG,2
915402,CKING,1
915402,CD,2
915402,ATM,3
915402,ATM,4
915468,SVG,1
915468,IRA,2
915468,ATM,3
915468,ATM,4
915555,CKING,1
915555,SVG,2
915555,ATM,3
915555,ATM,4
915562,CKING,1
915562,SVG,2
915562,CKCRD,3
915562,CKCRD,4
915710,CKING,1
915710,CKING,2
915837,CKING,1
915837,ATM,2
915837,AUTO,3
915837,AUTO,4
915867,CKING,1
915867,SVG,2
915867,ATM,3
915867,ATM,4
915888,CKING,1
915888,MMDA,2
915888,SVG,3
915888,SVG,4
916059,CKING,1
916059,CKING,2
916103,CKING,1
916103,SVG,2
916103,SVG,3
916179,CKING,1
916179,MMDA,2
916179,MTG,3
916179,MTG,4
916218,CKING,1
916218,CKING,2
916236,CKING,1
916236,SVG,2
916236,IRA,3
916236,CCRD,4
916236,HMEQLC,5
916236,CKCRD,6
916236,CKCRD,7
916482,IRA,1
916482,IRA,2
916603,CKING,1
916603,ATM,2
916603,HMEQLC,3
916603,MTG,4
916603,MTG,5
916694,CKING,1
916694,CKING,2
916747,CKING,1
916747,ATM,2
916747,HMEQLC,3
916747,MTG,4
916747,MTG,5
916778,CKING,1
916778,SVG,2
916778,CD,3
916778,CD,4
916892,CKING,1
916892,MMDA,2
916892,MMDA,3
916954,CKING,1
916954,CKING,2
916971,CKING,1
916971,SVG,2
916971,ATM,3
916971,ATM,4
916991,CKING,1
916991,SVG,2
916991,SVG,3
917017,CKING,1
917017,SVG,2
917017,CD,3
917017,TRUST,4
917017,TRUST,5
917087,SVG,1
917087,CD,2
917087,CD,3
917159,CKING,1
917159,IRA,2
917159,IRA,3
917247,CKING,1
917247,MMDA,2
917247,SVG,3
917247,CD,4
917247,CCRD,5
917247,CCRD,6
917282,CKING,1
917282,SVG,2
917282,IRA,3
917282,ATM,4
917282,ATM,5
917316,CKING,1
917316,SVG,2
917316,CCRD,3
917316,HMEQLC,4
917316,AUTO,5
917316,CKCRD,6
917316,CKCRD,7
917321,CKING,1
917321,MMDA,2
917321,SVG,3
917321,ATM,4
917321,TRUST,5
917321,TRUST,6
917364,CKING,1
917364,SVG,2
917364,ATM,3
917364,ATM,4
917393,MMDA,1
917393,MMDA,2
917484,CKING,1
917484,SVG,2
917484,SVG,3
917560,CKING,1
917560,SVG,2
917560,IRA,3
917560,ATM,4
917560,ATM,5
917579,CKING,1
917579,CD,2
917579,CD,3
917636,CKING,1
917636,MMDA,2
917636,SVG,3
917636,IRA,4
917636,ATM,5
917636,HMEQLC,6
917636,HMEQLC,7
917684,CKING,1
917684,MMDA,2
917684,CCRD,3
917684,AUTO,4
917684,AUTO,5
917702,CKING,1
917702,SVG,2
917702,CCRD,3
917702,CCRD,4
917768,CKING,1
917768,SVG,2
917768,SVG,3
917798,CKING,1
917798,SVG,2
917798,CCRD,3
917798,AUTO,4
917798,CKCRD,5
917798,CKCRD,6
917805,CKING,1
917805,ATM,2
917805,CCRD,3
917805,HMEQLC,4
917805,HMEQLC,5
917855,CKING,1
917855,SVG,2
917855,CD,3
917855,CD,4
917874,CKING,1
917874,MMDA,2
917874,SVG,3
917874,CCRD,4
917874,MTG,5
917874,TRUST,6
917874,CKCRD,7
917874,CKCRD,8
917946,CKING,1
917946,ATM,2
917946,ATM,3
918068,CKING,1
918068,CKCRD,2
918068,CKCRD,3
918255,SVG,1
918255,SVG,2
918287,MMDA,1
918287,CD,2
918287,CD,3
918336,CKING,1
918336,SVG,2
918336,SVG,3
918544,CKING,1
918544,CD,2
918544,ATM,3
918544,AUTO,4
918544,AUTO,5
918558,CKING,1
918558,CD,2
918558,ATM,3
918558,ATM,4
918633,CKING,1
918633,MMDA,2
918633,SVG,3
918633,CCRD,4
918633,CCRD,5
918671,CKING,1
918671,SVG,2
918671,CD,3
918671,CD,4
918705,CKING,1
918705,SVG,2
918705,SVG,3
918775,CKING,1
918775,SVG,2
918775,ATM,3
918775,ATM,4
918795,CKING,1
918795,IRA,2
918795,IRA,3
918906,CKING,1
918906,MMDA,2
918906,CD,3
918906,CD,4
919119,CKING,1
919119,ATM,2
919119,ATM,3
919127,CKING,1
919127,MMDA,2
919127,SVG,3
919127,SVG,4
919129,CKING,1
919129,MMDA,2
919129,SVG,3
919129,ATM,4
919129,TRUST,5
919129,TRUST,6
919182,CKING,1
919182,ATM,2
919182,ATM,3
919203,CKING,1
919203,SVG,2
919203,CD,3
919203,ATM,4
919203,ATM,5
919214,CKING,1
919214,CKING,2
919252,CKING,1
919252,MMDA,2
919252,MMDA,3
919312,CKING,1
919312,CD,2
919312,CD,3
919326,CKING,1
919326,MMDA,2
919326,SVG,3
919326,CD,4
919326,ATM,5
919326,ATM,6
919352,IRA,1
919352,IRA,2
919393,CKING,1
919393,SVG,2
919393,CD,3
919393,CKCRD,4
919393,CKCRD,5
919413,CD,1
919413,IRA,2
919413,IRA,3
919460,CKING,1
919460,SVG,2
919460,CD,3
919460,ATM,4
919460,ATM,5
919498,CKING,1
919498,SVG,2
919498,CD,3
919498,IRA,4
919498,IRA,5
919511,CKING,1
919511,SVG,2
919511,ATM,3
919511,CCRD,4
919511,HMEQLC,5
919511,HMEQLC,6
919651,MMDA,1
919651,MMDA,2
919836,CKING,1
919836,MMDA,2
919836,CCRD,3
919836,TRUST,4
919836,TRUST,5
919880,CKING,1
919880,SVG,2
919880,ATM,3
919880,ATM,4
919915,CKING,1
919915,CKING,2
919950,CKING,1
919950,SVG,2
919950,ATM,3
919950,ATM,4
919969,CKING,1
919969,ATM,2
919969,ATM,3
920244,CKING,1
920244,SVG,2
920244,CD,3
920244,ATM,4
920244,ATM,5
920350,CKING,1
920350,CKING,2
920390,SVG,1
920390,SVG,2
920408,CKING,1
920408,ATM,2
920408,MTG,3
920408,MTG,4
920492,SVG,1
920492,CCRD,2
920492,CCRD,3
920746,CD,1
920746,CD,2
920879,CKING,1
920879,SVG,2
920879,CD,3
920879,ATM,4
920879,HMEQLC,5
920879,HMEQLC,6
920919,CKING,1
920919,SVG,2
920919,ATM,3
920919,ATM,4
920927,CKING,1
920927,SVG,2
920927,CD,3
920927,CD,4
920934,CKING,1
920934,SVG,2
920934,SVG,3
920938,CKING,1
920938,SVG,2
920938,MTG,3
920938,MTG,4
921013,CKING,1
921013,SVG,2
921013,ATM,3
921013,ATM,4
921160,MMDA,1
921160,SVG,2
921160,CD,3
921160,CCRD,4
921160,CCRD,5
921239,CKING,1
921239,ATM,2
921239,HMEQLC,3
921239,MTG,4
921239,AUTO,5
921239,AUTO,6
921304,CKING,1
921304,SVG,2
921304,ATM,3
921304,ATM,4
921421,CKING,1
921421,SVG,2
921421,CD,3
921421,CKCRD,4
921421,CKCRD,5
921596,CKING,1
921596,SVG,2
921596,CD,3
921596,IRA,4
921596,ATM,5
921596,TRUST,6
921596,AUTO,7
921596,AUTO,8
921634,CKING,1
921634,MMDA,2
921634,SVG,3
921634,ATM,4
921634,ATM,5
921641,CKING,1
921641,SVG,2
921641,ATM,3
921641,HMEQLC,4
921641,HMEQLC,5
921674,CKING,1
921674,MMDA,2
921674,HMEQLC,3
921674,TRUST,4
921674,TRUST,5
921690,CKING,1
921690,SVG,2
921690,IRA,3
921690,CKCRD,4
921690,CKCRD,5
921778,MMDA,1
921778,SVG,2
921778,SVG,3
922043,SVG,1
922043,ATM,2
922043,ATM,3
922066,SVG,1
922066,CD,2
922066,CD,3
922131,CKING,1
922131,SVG,2
922131,SVG,3
922168,SVG,1
922168,SVG,2
922171,CKING,1
922171,SVG,2
922171,ATM,3
922171,ATM,4
922468,CKING,1
922468,MMDA,2
922468,SVG,3
922468,CD,4
922468,ATM,5
922468,ATM,6
922599,CKING,1
922599,SVG,2
922599,IRA,3
922599,ATM,4
922599,ATM,5
922610,CKING,1
922610,SVG,2
922610,ATM,3
922610,HMEQLC,4
922610,HMEQLC,5
922621,CKING,1
922621,SVG,2
922621,IRA,3
922621,CCRD,4
922621,CCRD,5
922638,CKING,1
922638,MMDA,2
922638,ATM,3
922638,ATM,4
922680,CKING,1
922680,SVG,2
922680,SVG,3
922709,IRA,1
922709,IRA,2
922722,AUTO,1
922722,AUTO,2
922777,SVG,1
922777,SVG,2
923005,CKING,1
923005,MTG,2
923005,MTG,3
923022,CKING,1
923022,SVG,2
923022,ATM,3
923022,AUTO,4
923022,AUTO,5
923082,CKING,1
923082,SVG,2
923082,ATM,3
923082,CCRD,4
923082,CCRD,5
923289,CKING,1
923289,MMDA,2
923289,SVG,3
923289,IRA,4
923289,CCRD,5
923289,CCRD,6
923306,MMDA,1
923306,SVG,2
923306,CD,3
923306,CD,4
923377,CKING,1
923377,CD,2
923377,IRA,3
923377,CCRD,4
923377,AUTO,5
923377,AUTO,6
923563,CKING,1
923563,ATM,2
923563,ATM,3
923565,CKING,1
923565,SVG,2
923565,CD,3
923565,IRA,4
923565,ATM,5
923565,HMEQLC,6
923565,AUTO,7
923565,AUTO,8
923571,CKING,1
923571,MMDA,2
923571,CD,3
923571,ATM,4
923571,AUTO,5
923571,AUTO,6
923643,SVG,1
923643,SVG,2
923726,CKING,1
923726,SVG,2
923726,CCRD,3
923726,MTG,4
923726,AUTO,5
923726,AUTO,6
923729,CKING,1
923729,ATM,2
923729,MTG,3
923729,MTG,4
923753,CKING,1
923753,SVG,2
923753,CD,3
923753,CD,4
923785,CKING,1
923785,SVG,2
923785,CD,3
923785,AUTO,4
923785,AUTO,5
923840,CKING,1
923840,MMDA,2
923840,CD,3
923840,IRA,4
923840,HMEQLC,5
923840,AUTO,6
923840,AUTO,7
923845,CKING,1
923845,MMDA,2
923845,MMDA,3
923852,CKING,1
923852,SVG,2
923852,CD,3
923852,ATM,4
923852,CCRD,5
923852,HMEQLC,6
923852,MTG,7
923852,TRUST,8
923852,TRUST,9
923899,MMDA,1
923899,SVG,2
923899,CD,3
923899,ATM,4
923899,ATM,5
924079,CKING,1
924079,SVG,2
924079,ATM,3
924079,ATM,4
924100,CKING,1
924100,SVG,2
924100,IRA,3
924100,ATM,4
924100,ATM,5
924139,CKING,1
924139,SVG,2
924139,CD,3
924139,IRA,4
924139,TRUST,5
924139,TRUST,6
924177,CKING,1
924177,MMDA,2
924177,SVG,3
924177,CD,4
924177,CD,5
924184,CKING,1
924184,MMDA,2
924184,CD,3
924184,CD,4
924265,CKING,1
924265,MMDA,2
924265,ATM,3
924265,TRUST,4
924265,TRUST,5
924272,CKING,1
924272,SVG,2
924272,ATM,3
924272,HMEQLC,4
924272,HMEQLC,5
924286,CKING,1
924286,SVG,2
924286,SVG,3
924337,CKING,1
924337,SVG,2
924337,ATM,3
924337,HMEQLC,4
924337,MTG,5
924337,MTG,6
924413,CKING,1
924413,SVG,2
924413,CD,3
924413,AUTO,4
924413,AUTO,5
924588,CKING,1
924588,SVG,2
924588,CD,3
924588,ATM,4
924588,ATM,5
924590,CKING,1
924590,CD,2
924590,TRUST,3
924590,TRUST,4
924683,SVG,1
924683,ATM,2
924683,ATM,3
924687,CKING,1
924687,MMDA,2
924687,SVG,3
924687,SVG,4
924734,CKING,1
924734,SVG,2
924734,CD,3
924734,ATM,4
924734,HMEQLC,5
924734,HMEQLC,6
924870,CD,1
924870,CD,2
924880,SVG,1
924880,IRA,2
924880,IRA,3
924953,CKING,1
924953,CKING,2
924967,CKING,1
