,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_above_median
21536,Beaumaris,12A Cromer Rd,4,t,1500000.0,S,Bayside,18/11/2017,17.3,3193.0,4.0,2.0,4.0,,,,Bayside City Council,-37.9882,145.0446,Southern Metropolitan,5366.0,1
21537,Beaumaris,12B Cromer Rd,2,t,925000.0,S,Bayside,18/11/2017,17.3,3193.0,2.0,1.0,4.0,,,,Bayside City Council,-37.9881,145.0446,Southern Metropolitan,5366.0,1
21538,Beaumaris,5 Gareth Av,3,t,1817500.0,S,Marshall,18/11/2017,17.3,3193.0,3.0,2.0,2.0,,,,Bayside City Council,-37.985,145.0318,Southern Metropolitan,5366.0,1
21539,Beaumaris,9 Monaco Cr,5,h,1950000.0,VB,Hodges,18/11/2017,17.3,3193.0,5.0,2.0,2.0,,376.0,2000.0,Bayside City Council,-37.9736,145.0455,Southern Metropolitan,5366.0,1
21540,Beaumaris,10A Reserve Rd,4,h,2225000.0,VB,Chisholm,18/11/2017,17.3,3193.0,4.0,3.0,3.0,,40.0,,Bayside City Council,-37.992,145.032,Southern Metropolitan,5366.0,1
21541,Bentleigh,5a Bendigo Av,3,t,1190000.0,S,Buxton,18/11/2017,11.4,3204.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,6795.0,1
21542,Bentleigh,1/205 Centre Rd,2,u,770000.0,PI,Jellis,18/11/2017,11.4,3204.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,6795.0,0
21543,Bentleigh,47 Paschal St,3,t,1220000.0,SP,Ray,18/11/2017,11.4,3204.0,3.0,2.0,2.0,,,,Glen Eira City Council,-37.9299,145.0487,Southern Metropolitan,6795.0,1
21544,Bentleigh,3 Porter Rd,3,h,1395000.0,S,Buxton,18/11/2017,11.4,3204.0,3.0,2.0,3.0,,,,Glen Eira City Council,-37.9318,145.0438,Southern Metropolitan,6795.0,1
21545,Bentleigh,60B Tucker Rd,4,t,1370000.0,S,Gary,18/11/2017,11.4,3204.0,4.0,3.0,3.0,,269.0,2012.0,Glen Eira City Council,-37.929,145.0495,Southern Metropolitan,6795.0,1
21546,Bentleigh East,1/1 Abbin Av,3,h,875000.0,PI,Buxton,18/11/2017,13.8,3165.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,10969.0,0
21547,Bentleigh East,52a Barrington St,4,t,1250000.0,S,Gary,18/11/2017,13.8,3165.0,4.0,3.0,2.0,,,,Glen Eira City Council,-37.9131,145.0724,Southern Metropolitan,10969.0,1
21548,Bentleigh East,1/40 Beddoe Av,2,h,890000.0,S,Jellis,18/11/2017,13.8,3165.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,10969.0,1
21549,Bentleigh East,2/32 Browns Rd,2,u,700000.0,S,Jellis,18/11/2017,13.8,3165.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,10969.0,0
21550,Bentleigh East,32 Connie St,5,h,1260000.0,S,Buxton,18/11/2017,13.8,3165.0,5.0,2.0,2.0,,,1960.0,Glen Eira City Council,-37.9207,145.0761,Southern Metropolitan,10969.0,1
21551,Bentleigh East,2a Ellen St,4,t,1400000.0,PI,Buxton,18/11/2017,13.8,3165.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,10969.0,1
21552,Bentleigh East,4A Loch Ct,4,t,1300000.0,S,Jellis,18/11/2017,13.8,3165.0,4.0,2.0,2.0,,220.0,2013.0,Glen Eira City Council,-37.925,145.0723,Southern Metropolitan,10969.0,1
21553,Bentleigh East,102a MacKie Rd,3,t,1085000.0,S,Jellis,18/11/2017,13.8,3165.0,3.0,2.0,1.0,,,,Glen Eira City Council,-37.9133,145.0754,Southern Metropolitan,10969.0,1
21554,Bentleigh East,3 Pollina St,4,h,1640000.0,S,Buxton,18/11/2017,13.8,3165.0,4.0,2.0,2.0,581.0,206.0,2013.0,Glen Eira City Council,-37.9261,145.0506,Southern Metropolitan,10969.0,1
21555,Bentleigh East,8 Scanlan St,3,t,850000.0,PI,Jellis,18/11/2017,13.8,3165.0,3.0,2.0,2.0,162.0,129.0,,Glen Eira City Council,-37.9368,145.0701,Southern Metropolitan,10969.0,0
21556,Bentleigh East,40 Tambet St,3,h,1305000.0,S,Purplebricks,18/11/2017,13.8,3165.0,3.0,1.0,3.0,,,,Glen Eira City Council,-37.9157,145.0715,Southern Metropolitan,10969.0,1
21557,Berwick,1/165 High St,3,h,630000.0,VB,Barry,18/11/2017,35.2,3806.0,,,,,,,Casey City Council,,,Eastern Victoria,17093.0,0
21558,Berwick,12 Redmore Ct,3,h,560000.0,S,C21,18/11/2017,35.2,3806.0,3.0,2.0,2.0,,,,Casey City Council,-38.0601,145.363,Eastern Victoria,17093.0,0
21559,Black Rock,3/3 Ardoyne St,2,h,790000.0,S,Hodges,18/11/2017,17.3,3193.0,2.0,1.0,1.0,,,,Bayside City Council,-37.9711,145.018,Southern Metropolitan,2866.0,0
21560,Blackburn,28 Ohara St,3,h,1300500.0,S,Noel,18/11/2017,13.4,3130.0,,,,,,,Whitehorse City Council,-37.8166,145.1488,Eastern Metropolitan,5713.0,1
21561,Blackburn,2/10 Oliver Av,3,t,800000.0,VB,Fletchers,18/11/2017,13.4,3130.0,,,,,,,Whitehorse City Council,,,Eastern Metropolitan,5713.0,0
21562,Blackburn South,8 Bronwyn Ct,4,h,1065000.0,S,Stockdale,18/11/2017,13.4,3130.0,4.0,2.0,2.0,,,1978.0,Whitehorse City Council,-37.8414,145.1516,Eastern Metropolitan,4387.0,1
21563,Bonbeach,2/49 Fowler St,3,u,772000.0,S,hockingstuart,18/11/2017,27.0,3196.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,2887.0,0
21564,Botanic Ridge,15 Bellis Cct,4,h,750000.0,S,Bowman,18/11/2017,34.7,3977.0,4.0,2.0,2.0,629.0,223.0,2010.0,Casey City Council,-38.1452,145.2512,South-Eastern Metropolitan,1240.0,0
21565,Box Hill,27 Pendle St,4,h,1635000.0,S,Fletchers,18/11/2017,10.9,3128.0,4.0,2.0,1.0,,,,Whitehorse City Council,-37.817,145.1353,Eastern Metropolitan,4605.0,1
21566,Box Hill,2/1129 Whitehorse Rd,2,t,820000.0,S,hockingstuart,18/11/2017,10.9,3128.0,,,,,,,Whitehorse City Council,,,Eastern Metropolitan,4605.0,0
21567,Braybrook,1/52 Lily St,4,t,760000.0,S,Barry,18/11/2017,8.6,3019.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,3589.0,0
21568,Brighton,12/83 Asling St,2,u,621000.0,SP,Castran,18/11/2017,10.5,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0,0
21569,Brighton,223/380 Bay St,2,u,650000.0,S,Nick,18/11/2017,10.5,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0,0
21570,Brighton,5/41 Kinane St,3,t,1085000.0,S,Marshall,18/11/2017,10.5,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0,1
21571,Brighton,10 Lindsay St,5,h,3300000.0,VB,Marshall,18/11/2017,10.5,3186.0,5.0,2.0,2.0,624.0,,1901.0,Bayside City Council,-37.9133,144.9971,Southern Metropolitan,10579.0,1
21572,Brighton,6/58 Nepean Hwy,3,t,1060000.0,S,Chisholm,18/11/2017,10.5,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0,1
21573,Brighton,15 Newbay Cr,5,h,5150000.0,PI,Buxton,18/11/2017,10.5,3186.0,5.0,3.0,4.0,662.0,513.0,2005.0,Bayside City Council,-37.9059,144.99200000000002,Southern Metropolitan,10579.0,1
21574,Brighton,5/35 Normanby St,2,u,650000.0,VB,RT,18/11/2017,10.5,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0,0
21575,Brighton,3/72 Well St,2,t,2550000.0,S,RT,18/11/2017,10.5,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0,1
21576,Brighton East,4 Baird St,4,t,2530000.0,S,Buxton,18/11/2017,10.3,3187.0,4.0,4.0,4.0,832.0,836.0,,Bayside City Council,-37.9294,145.0114,Southern Metropolitan,6938.0,1
21577,Brighton East,15 Bayview Rd,3,t,950000.0,VB,Buxton,18/11/2017,10.3,3187.0,3.0,2.0,2.0,217.0,0.0,2000.0,Bayside City Council,-37.9067,145.0247,Southern Metropolitan,6938.0,1
21578,Brighton East,26 Billson St,4,h,2800000.0,PI,buyMyplace,18/11/2017,10.3,3187.0,4.0,3.0,2.0,692.0,335.0,2012.0,Bayside City Council,-37.9178,145.0139,Southern Metropolitan,6938.0,1
21579,Brighton East,4a Burwah Av,3,t,2100000.0,VB,Buxton,18/11/2017,10.3,3187.0,3.0,3.0,2.0,,226.0,2017.0,Bayside City Council,-37.9219,145.0203,Southern Metropolitan,6938.0,1
21580,Brighton East,2 Curley St,6,h,3210000.0,S,Hodges,18/11/2017,10.3,3187.0,6.0,6.0,4.0,847.0,,,Bayside City Council,-37.9191,145.0167,Southern Metropolitan,6938.0,1
21581,Brighton East,78 Glencairn Av,4,h,3320000.0,S,RT,18/11/2017,10.3,3187.0,4.0,3.0,4.0,,464.0,2005.0,Bayside City Council,-37.9248,145.0199,Southern Metropolitan,6938.0,1
21582,Brighton East,23 Rogers Av,2,h,1330000.0,PI,hockingstuart,18/11/2017,10.3,3187.0,2.0,2.0,2.0,306.0,,,Bayside City Council,-37.9114,145.02,Southern Metropolitan,6938.0,1
21583,Brighton East,9 Violet Cr,6,h,2370000.0,S,Jellis,18/11/2017,10.3,3187.0,6.0,3.0,2.0,,,,Bayside City Council,-37.9145,145.0148,Southern Metropolitan,6938.0,1
21584,Broadmeadows,1/15 Congram St,4,t,575000.0,S,YPA,18/11/2017,14.0,3047.0,,,,,,,Hume City Council,,,Northern Metropolitan,4294.0,0
21585,Broadmeadows,3/2 London Rd,2,u,320000.0,S,Stockdale,18/11/2017,14.0,3047.0,,,,,,,Hume City Council,,,Northern Metropolitan,4294.0,0
21586,Brooklyn,1/11 Almond Av,3,t,682500.0,S,FN,18/11/2017,6.4,3012.0,,,,,,,Brimbank City Council,,,Western Metropolitan,962.0,0
21587,Brooklyn,4/43 Cypress Av,3,t,640000.0,SP,hockingstuart,18/11/2017,6.4,3012.0,,,,,,,Brimbank City Council,,,Western Metropolitan,962.0,0
21588,Brooklyn,36 Primula Av,3,h,860000.0,SP,Nelson,18/11/2017,6.4,3012.0,3.0,1.0,1.0,,,,Brimbank City Council,-37.8238,144.8447,Western Metropolitan,962.0,0
21589,Brunswick,226 Moreland Rd,4,h,1360000.0,PI,hockingstuart,18/11/2017,5.2,3056.0,4.0,1.0,2.0,220.0,,,Moreland City Council,-37.7552,144.9606,Northern Metropolitan,11918.0,1
21590,Brunswick,12 Westbourne St,4,h,1470000.0,S,Nelson,18/11/2017,5.2,3056.0,4.0,2.0,1.0,464.0,161.0,1925.0,Moreland City Council,-37.762,144.9518,Northern Metropolitan,11918.0,1
21591,Brunswick East,54 Kingfisher Gdns,5,h,1475000.0,PI,Jellis,18/11/2017,4.0,3057.0,5.0,4.0,2.0,216.0,298.0,2001.0,Moreland City Council,-37.7646,144.9826,Northern Metropolitan,5533.0,1
21592,Brunswick East,6 Rupert St,4,h,1895000.0,S,Nelson,18/11/2017,4.0,3057.0,4.0,3.0,2.0,451.0,220.0,1950.0,Moreland City Council,-37.7729,144.9815,Northern Metropolitan,5533.0,1
21593,Brunswick West,5/4 Cumming St,3,u,690000.0,S,hockingstuart,18/11/2017,5.2,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,0
21594,Brunswick West,1/1 Duggan St,2,u,420500.0,SP,Pagan,18/11/2017,5.2,3055.0,2.0,1.0,1.0,5497.0,0.0,2011.0,Moreland City Council,-37.7582,144.94,Northern Metropolitan,7082.0,0
21595,Brunswick West,2/11 Egginton St,2,u,395000.0,PI,Walshe,18/11/2017,5.2,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,0
21596,Brunswick West,10/520 Moreland Rd,2,u,420000.0,S,Nelson,18/11/2017,5.2,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,0
21597,Brunswick West,20 Owen St,3,h,1050000.0,VB,Nelson,18/11/2017,5.2,3055.0,3.0,1.0,,424.0,,,Moreland City Council,-37.7656,144.9388,Northern Metropolitan,7082.0,1
21598,Brunswick West,911 Park St,4,h,1336500.0,S,Del,18/11/2017,5.2,3055.0,4.0,1.0,3.0,685.0,,,Moreland City Council,-37.7759,144.9439,Northern Metropolitan,7082.0,1
21599,Brunswick West,4/5 Turnbull Ct,4,t,730000.0,VB,Nelson,18/11/2017,5.2,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,0
21600,Bulla,133 Bulla Rd,3,h,665000.0,S,Barry,18/11/2017,22.9,3428.0,3.0,1.0,5.0,,,,Hume City Council,-37.6353,144.8013,Western Metropolitan,271.0,0
21601,Bulleen,1 Coromandel Ct,5,h,1748000.0,S,Jellis,18/11/2017,10.8,3105.0,5.0,3.0,2.0,,,,Manningham City Council,-37.7735,145.0891,Eastern Metropolitan,4480.0,1
21602,Bulleen,10 Sandra St,4,h,1225000.0,S,Barry,18/11/2017,10.8,3105.0,4.0,2.0,3.0,668.0,170.0,1898.0,Manningham City Council,-37.7779,145.0827,Eastern Metropolitan,4480.0,1
21603,Bullengarook,172 Fitzgerald Rd,6,h,1430000.0,S,Keatings,18/11/2017,45.9,3437.0,6.0,4.0,5.0,,386.0,1983.0,Macedon Ranges Shire Council,-37.4765,144.49,Northern Victoria,249.0,1
21604,Bundoora,21 Belair Ct,3,h,880000.0,SP,Barry,18/11/2017,12.1,3083.0,3.0,2.0,2.0,,,1930.0,Banyule City Council,-37.707,145.059,Northern Metropolitan,10175.0,1
21605,Bundoora,106 Betula Av,3,h,800000.0,S,Ray,18/11/2017,12.1,3083.0,3.0,2.0,1.0,,,1984.0,Banyule City Council,-37.6833,145.058,Northern Metropolitan,10175.0,0
21606,Bundoora,8 Cherrywood Ct,3,h,820500.0,S,Ray,18/11/2017,12.1,3083.0,3.0,2.0,2.0,609.0,132.0,1970.0,Banyule City Council,-37.7049,145.0561,Northern Metropolitan,10175.0,0
21607,Bundoora,24 David Cr,4,h,855000.0,S,Barry,18/11/2017,12.1,3083.0,4.0,2.0,2.0,594.0,,,Banyule City Council,-37.6947,145.071,Northern Metropolitan,10175.0,0
21608,Bundoora,29 Hutchins Cct,3,h,910000.0,S,Ray,18/11/2017,12.1,3083.0,3.0,2.0,4.0,,,,Banyule City Council,-37.6907,145.0485,Northern Metropolitan,10175.0,1
21609,Bundoora,12 Janet Cr,3,h,853000.0,SP,Barry,18/11/2017,12.1,3083.0,3.0,2.0,4.0,,,1980.0,Banyule City Council,-37.6891,145.0638,Northern Metropolitan,10175.0,0
21610,Bundoora,7 Larter Ct,4,h,800888.0,SP,Barry,18/11/2017,12.1,3083.0,,,,,,,Banyule City Council,,,Northern Metropolitan,10175.0,0
21611,Bundoora,5/42 Ormond Bvd,2,u,380000.0,SP,Barry,18/11/2017,12.1,3083.0,,,,,,,Banyule City Council,,,Northern Metropolitan,10175.0,0
21612,Bundoora,79 Worcester Cr,4,h,1300000.0,S,Barry,18/11/2017,12.1,3083.0,4.0,2.0,2.0,,,,Banyule City Council,-37.6874,145.0855,Northern Metropolitan,10175.0,1
21613,Burnley,17/7 Adam St,2,u,556000.0,S,Jellis,18/11/2017,2.4,3121.0,,,,,,,Yarra City Council,,,Northern Metropolitan,438.0,0
21614,Burwood,1 Judith St,3,h,1200000.0,VB,JY,18/11/2017,10.4,3125.0,3.0,1.0,2.0,654.0,,,Monash City Council,-37.8511,145.108,Southern Metropolitan,5678.0,1
21615,Burwood,2 Webb St,3,h,1300000.0,S,Fletchers,18/11/2017,10.4,3125.0,3.0,1.0,3.0,739.0,115.0,1960.0,Monash City Council,-37.8564,145.1058,Southern Metropolitan,5678.0,1
21616,Burwood East,176 Holland Rd,3,h,970000.0,PI,Buxton,18/11/2017,14.7,3151.0,3.0,2.0,2.0,536.0,150.0,1960.0,Whitehorse City Council,-37.8485,145.1492,Eastern Metropolitan,4048.0,1
21617,Camberwell,3/11 Carramar Av,3,u,902500.0,SP,Lindellas,18/11/2017,7.7,3124.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,8920.0,1
21618,Camberwell,6 Kirkwood Dr,4,h,1950000.0,PI,Noel,18/11/2017,7.7,3124.0,4.0,3.0,2.0,,,,Boroondara City Council,-37.8422,145.0732,Southern Metropolitan,8920.0,1
21619,Camberwell,643 Riversdale Rd,5,h,2230000.0,SP,Marshall,18/11/2017,7.7,3124.0,5.0,2.0,3.0,572.0,215.0,1918.0,Boroondara City Council,-37.8326,145.0685,Southern Metropolitan,8920.0,1
21620,Camberwell,13 Webster St,4,t,1890000.0,S,Jellis,18/11/2017,7.7,3124.0,4.0,3.0,2.0,342.0,268.0,,Boroondara City Council,-37.8366,145.095,Southern Metropolitan,8920.0,1
21621,Campbellfield,10 Cheviot Rd,3,h,668000.0,S,Barry,18/11/2017,16.6,3061.0,3.0,1.0,2.0,595.0,,,Hume City Council,-37.6887,144.9623,Northern Metropolitan,1889.0,0
21622,Canterbury,8 Avenue Athol,4,h,1820000.0,PI,Fletchers,18/11/2017,8.4,3126.0,,,,,,,Boroondara City Council,-37.8206,145.0678,Southern Metropolitan,3265.0,1
21623,Canterbury,125 Canterbury Rd,5,h,3230000.0,S,Marshall,18/11/2017,8.4,3126.0,5.0,3.0,3.0,1053.0,313.0,1925.0,Boroondara City Council,-37.8231,145.0744,Southern Metropolitan,3265.0,1
21624,Canterbury,23 Maling Rd,5,h,4125000.0,S,Marshall,18/11/2017,8.4,3126.0,5.0,4.0,3.0,,350.0,1975.0,Boroondara City Council,-37.8275,145.0748,Southern Metropolitan,3265.0,1
21625,Carnegie,9/9 Poplar Gr,1,u,350000.0,SP,Gary,18/11/2017,10.1,3163.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,7822.0,0
21626,Carnegie,24A Rosanna St,3,t,1260000.0,PI,Gary,18/11/2017,10.1,3163.0,3.0,2.0,2.0,276.0,,1999.0,Glen Eira City Council,-37.8991,145.0598,Southern Metropolitan,7822.0,1
21627,Carrum,18 Church Rd,4,h,980000.0,S,hockingstuart,18/11/2017,31.2,3197.0,4.0,1.0,3.0,987.0,0.0,1960.0,Kingston City Council,-38.0792,145.1276,South-Eastern Metropolitan,1989.0,1
21628,Carrum Downs,8 Kieran Ct,3,h,560000.0,S,Harcourts,18/11/2017,34.9,3201.0,3.0,2.0,1.0,559.0,138.0,1995.0,Frankston City Council,-38.0904,145.1819,South-Eastern Metropolitan,8060.0,0
21629,Caulfield North,2/388 Dandenong Rd,2,u,630000.0,S,Marshall,18/11/2017,7.8,3161.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,6923.0,0
21630,Caulfield North,5/496 Dandenong Rd,2,u,550000.0,VB,hockingstuart,18/11/2017,7.8,3161.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,6923.0,0
21631,Caulfield North,8 Findon Av,4,h,3630000.0,SP,Marshall,18/11/2017,7.8,3161.0,4.0,2.0,3.0,,308.0,1935.0,Glen Eira City Council,-37.8636,145.0168,Southern Metropolitan,6923.0,1
21632,Caulfield North,18/9 Hudson St,1,u,285000.0,SP,Gary,18/11/2017,7.8,3161.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,6923.0,0
21633,Caulfield North,8/129 Kambrook Rd,1,u,420000.0,PI,Rodney,18/11/2017,7.8,3161.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,6923.0,0
21634,Caulfield North,3/16 Payne St,2,u,590250.0,SP,Gary,18/11/2017,7.8,3161.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,6923.0,0
21635,Caulfield North,7/3 Payne St,3,u,756000.0,S,Gary,18/11/2017,7.8,3161.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,6923.0,0
21636,Chadstone,219/70 Batesford Rd,2,u,520000.0,PI,Barry,18/11/2017,11.7,3148.0,,,,,,,Monash City Council,,,Southern Metropolitan,3582.0,0
21637,Chadstone,1 Tandara Ct,4,h,1150000.0,PI,McGrath,18/11/2017,11.7,3148.0,4.0,1.0,1.0,737.0,101.0,1960.0,Monash City Council,-37.8744,145.0995,Southern Metropolitan,3582.0,1
21638,Chelsea,7 Chelbara Ct,2,h,501000.0,S,Buxton,18/11/2017,27.0,3196.0,2.0,1.0,1.0,172.0,,,Kingston City Council,-38.0455,145.1208,South-Eastern Metropolitan,3906.0,0
21639,Chelsea,1/73 Embankment Gr,4,t,946000.0,S,hockingstuart,18/11/2017,27.0,3196.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,3906.0,1
21640,Chelsea,3/76 Swan Wk,2,u,535000.0,S,Ray,18/11/2017,27.0,3196.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,3906.0,0
21641,Cheltenham,4 Courtney St,5,h,1495000.0,S,Hodges,18/11/2017,17.9,3192.0,5.0,2.0,3.0,557.0,166.0,1950.0,Bayside City Council,-37.9695,145.0593,Southern Metropolitan,9758.0,1
21642,Cheltenham,30 Snowdon Dr,4,h,1205000.0,S,Barry,18/11/2017,17.9,3192.0,4.0,2.0,2.0,,,,Bayside City Council,-37.974000000000004,145.0818,Southern Metropolitan,9758.0,1
21643,Cheltenham,59 Tulip Gr,4,h,1100000.0,PI,Maitland,18/11/2017,17.9,3192.0,4.0,2.0,1.0,,,,Bayside City Council,-37.9585,145.0479,Southern Metropolitan,9758.0,1
21644,Chirnside Park,28 Circle Rdg,3,h,715000.0,SP,Fletchers,18/11/2017,27.1,3116.0,,,,,,,Yarra Ranges Shire Council,,,Eastern Victoria,3789.0,0
21645,Clarinda,1/208 Clarinda Rd,3,u,661000.0,SP,Buxton,18/11/2017,17.5,3169.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,2727.0,0
21646,Clayton,16 Eva St,4,h,1163000.0,S,Buxton,18/11/2017,16.7,3168.0,4.0,1.0,3.0,705.0,,,Monash City Council,-37.9221,145.114,South-Eastern Metropolitan,5837.0,1
21647,Clayton South,19 Brady Av,3,h,881000.0,S,Purplebricks,18/11/2017,17.5,3169.0,3.0,1.0,2.0,719.0,,,Kingston City Council,-37.9414,145.1338,South-Eastern Metropolitan,4734.0,1
21648,Clifton Hill,12 Barries Pl,3,h,942500.0,S,Nelson,18/11/2017,3.6,3068.0,3.0,3.0,1.0,,,,Yarra City Council,-37.7948,144.9988,Northern Metropolitan,2954.0,1
21649,Clifton Hill,8 Clifton St,3,h,1600000.0,S,Jellis,18/11/2017,3.6,3068.0,3.0,2.0,1.0,299.0,,1920.0,Yarra City Council,-37.7874,145.0053,Northern Metropolitan,2954.0,1
21650,Coburg,196 Gordon St,4,h,1380000.0,S,Jellis,18/11/2017,6.7,3058.0,4.0,2.0,2.0,402.0,,,Darebin City Council,-37.7408,144.95,Northern Metropolitan,11204.0,1
21651,Coburg,29 Kerferd St,3,h,970000.0,SP,Nelson,18/11/2017,6.7,3058.0,3.0,1.0,2.0,391.0,122.0,1940.0,Darebin City Council,-37.7346,144.9546,Northern Metropolitan,11204.0,1
21652,Coburg,2 Lascelles St,3,h,1631000.0,S,hockingstuart,18/11/2017,6.7,3058.0,,,,,,,Darebin City Council,,,Northern Metropolitan,11204.0,1
21653,Coburg,18 Ohea St,3,h,770000.0,S,Raine,18/11/2017,6.7,3058.0,,,,,,,Darebin City Council,-37.7374,144.9646,Northern Metropolitan,11204.0,0
21654,Coburg,28 Queen St,2,h,975000.0,S,Nelson,18/11/2017,6.7,3058.0,2.0,1.0,1.0,,,,Darebin City Council,-37.7516,144.9501,Northern Metropolitan,11204.0,1
21655,Coburg,158 The Avenue,3,h,1151000.0,S,Nelson,18/11/2017,6.7,3058.0,3.0,1.0,2.0,426.0,,,Darebin City Council,-37.7538,144.9776,Northern Metropolitan,11204.0,1
21656,Coburg,63 Victoria St,3,h,935000.0,S,Raine,18/11/2017,6.7,3058.0,3.0,1.0,1.0,278.0,120.0,1910.0,Darebin City Council,-37.7425,144.9577,Northern Metropolitan,11204.0,1
21657,Coburg,36 Walsh St,2,h,870000.0,S,Barry,18/11/2017,6.7,3058.0,2.0,1.0,1.0,368.0,,,Darebin City Council,-37.7484,144.9692,Northern Metropolitan,11204.0,0
21658,Coburg North,19 Pixel Cct,3,t,735000.0,S,hockingstuart,18/11/2017,6.7,3058.0,3.0,2.0,2.0,,116.0,2014.0,Darebin City Council,-37.7307,144.9825,Northern Metropolitan,3445.0,0
21659,Coldstream,54 Killara Rd,3,h,630000.0,S,Ray,18/11/2017,33.0,3770.0,3.0,2.0,6.0,859.0,,1980.0,Yarra Ranges Shire Council,-37.7246,145.3846,Eastern Victoria,810.0,0
21660,Collingwood,123 Hotham St,3,h,1460000.0,S,Nelson,18/11/2017,2.0,3066.0,3.0,2.0,1.0,151.0,120.0,1890.0,Yarra City Council,-37.797,144.9915,Northern Metropolitan,4553.0,1
21661,Craigieburn,64 Bainbridge Cl,3,h,600000.0,S,Stockdale,18/11/2017,20.6,3064.0,3.0,2.0,2.0,610.0,131.0,1980.0,Hume City Council,-37.6027,144.9387,Northern Metropolitan,15510.0,0
21662,Craigieburn,60 Corringa Wy,3,h,468000.0,S,HAR,18/11/2017,20.6,3064.0,3.0,2.0,1.0,320.0,112.0,2008.0,Hume City Council,-37.5854,144.9129,Northern Metropolitan,15510.0,0
21663,Craigieburn,3 Eminence Wy,4,h,616000.0,S,Barry,18/11/2017,20.6,3064.0,4.0,2.0,2.0,538.0,179.0,2010.0,Hume City Council,-37.576,144.912,Northern Metropolitan,15510.0,0
21664,Craigieburn,13 Fermont Av,4,h,583000.0,S,Barry,18/11/2017,20.6,3064.0,4.0,2.0,2.0,400.0,144.0,2011.0,Hume City Council,-37.5812,144.9126,Northern Metropolitan,15510.0,0
21665,Craigieburn,44 Kensley Cct,4,h,580000.0,SP,LJ,18/11/2017,20.6,3064.0,4.0,2.0,2.0,400.0,,2015.0,Hume City Council,-37.5698,144.9187,Northern Metropolitan,15510.0,0
21666,Craigieburn,4 Langdon Cr,3,h,513000.0,S,YPA,18/11/2017,20.6,3064.0,,,,,,,Hume City Council,,,Northern Metropolitan,15510.0,0
21667,Craigieburn,63 Northleigh Av,4,h,600000.0,S,Barry,18/11/2017,20.6,3064.0,4.0,2.0,2.0,,,,Hume City Council,-37.6089,144.9324,Northern Metropolitan,15510.0,0
21668,Craigieburn,9 Peppertree Pde,3,t,470000.0,S,Barry,18/11/2017,20.6,3064.0,3.0,2.0,1.0,179.0,130.0,2015.0,Hume City Council,-37.5681,144.9086,Northern Metropolitan,15510.0,0
21669,Craigieburn,1 Rossdale St,4,h,585000.0,S,Millership,18/11/2017,20.6,3064.0,4.0,1.0,2.0,691.0,,,Hume City Council,-37.5941,144.9399,Northern Metropolitan,15510.0,0
21670,Craigieburn,19 Scoria Cct,4,h,660000.0,PI,Ray,18/11/2017,20.6,3064.0,4.0,2.0,2.0,398.0,,,Hume City Council,-37.6021,144.9027,Northern Metropolitan,15510.0,0
21671,Craigieburn,7 Tusmore Ri,4,h,665000.0,S,Ray,18/11/2017,20.6,3064.0,,,,,,,Hume City Council,,,Northern Metropolitan,15510.0,0
21672,Craigieburn,6 Valley Ct,3,h,615000.0,S,Ray,18/11/2017,20.6,3064.0,3.0,1.0,3.0,693.0,144.0,1970.0,Hume City Council,-37.594,144.9292,Northern Metropolitan,15510.0,0
