TargetB,ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
1,00160570,15,3,3,2,2,16,15.33,15.33,15,16,23,14,22,20,5,9,8,N,0,35,73,M,H,141200,34,77919
0,00178502,,2,13,1,9,15,13,7.85,11,16,122,13,30,68,6,13,29,S,1,17,52,M,H,142100,31,73130
1,00178498,15,2,12,2,9,20,20,11.83,20,24,112,11,31,68,6,16,29,A,1,20,69,M,H,164200,29,73130
0,00178523,,5,15,3,9,15,15.8,13.4,15.67,19,130,15,35,76,6,16,34,S,1,12,78,M,H,139800,38,71805
0,00178519,,2,8,2,4,25,21.5,11.38,21.5,17,61,15,37,51,6,17,20,A,0,12,,F,U,148600,39,0
1,00178540,15,2,12,0,6,15,15,8.5,,20,126,8,23,42,4,4,15,A,1,36,82,F,U,92200,40,62195
1,00178563,11,4,5,3,4,10,9.5,8.6,9.67,16,41,13,31,32,6,14,13,A,0,24,39,M,H,138000,24,63026
0,00178551,,3,4,2,2,10,10,8.75,10,18,28,12,26,25,6,13,11,A,0,22,51,M,H,159000,33,63026
0,00178618,,2,10,1,8,20,19.5,12.3,19,15,128,12,30,62,5,13,30,L,1,17,55,F,H,110200,29,66348
1,00178598,4,9,12,5,6,4,4.22,4.17,4.2,19,40,11,32,33,6,16,15,S,1,12,50,F,U,151600,28,66348
1,00178597,22,1,2,0,1,16,16,13,,18,41,10,24,26,4,4,9,A,0,14,65,F,H,213200,43,66348
1,00154224,10,8,31,5,20,15,9.38,9.23,8,9,105,22,43,132,8,18,47,S,1,20,80,M,H,136400,39,66348
0,00178622,,1,1,1,1,20,20,20,20,23,23,7,16,15,3,7,6,N,0,35,41,M,H,201000,28,84092
0,00178662,,2,5,1,3,15,14,9.4,13,18,64,7,25,38,4,12,15,A,0,00,,M,H,251000,0,100631
1,00178722,20,1,9,1,8,20,20,17,20,23,126,10,29,62,4,12,26,A,1,18,44,F,H,107100,26,57601
0,00178692,,1,2,0,1,20,20,15,,18,41,10,24,25,4,4,9,A,0,16,83,M,H,116700,45,57601
1,00178742,10,4,7,0,1,15,12,10.71,,18,53,13,34,45,6,6,17,A,0,17,85,F,H,105300,39,48699
1,00178796,9,5,13,3,9,11,10,8.54,10.67,17,113,14,34,67,6,16,27,A,1,15,62,F,H,164800,30,79761
0,00178783,,2,5,1,2,30,27.5,20.2,25,16,68,13,33,46,6,15,18,A,0,12,54,F,H,143800,35,79761
0,00178836,,2,10,2,7,15,17.5,11.9,17.5,24,81,12,33,61,6,16,24,A,1,12,51,F,H,175000,31,69171
1,00004891,20,3,12,1,4,10,10,11,10,18,85,14,33,78,6,15,23,A,0,12,,F,H,149000,23,69171
0,00006931,,1,12,1,3,26,19,17.17,19,13,57,30,48,82,7,16,21,A,0,18,69,M,H,123500,31,62058
0,00178865,,1,11,0,7,10,10,18.36,,18,73,11,30,57,4,4,23,A,1,12,35,F,H,150600,31,62058
1,00178884,15,2,2,2,2,25,15,15,15,20,23,13,24,23,6,11,9,N,0,18,45,M,H,124400,34,56036
1,00181075,10,4,6,2,3,7,6.75,7,6,16,51,13,32,37,6,14,16,A,0,35,76,M,U,146400,12,56036
0,00183908,,2,8,1,6,13,12,10,11,17,64,13,33,52,6,15,20,S,1,34,41,F,H,134000,30,71359
1,00178966,6,4,12,2,4,7,7.25,8.5,8.5,18,103,7,22,40,3,10,14,A,0,14,49,M,U,379900,40,110830
1,00178949,15,2,2,2,2,15,10,10,10,24,29,9,21,20,4,9,8,A,0,13,58,M,H,344200,42,110830
1,00178290,6,5,16,4,9,5,6.2,5.38,6,22,64,13,32,50,5,15,20,S,1,15,,M,U,0,23,0
1,00179008,5,4,14,3,9,5,8.75,7.86,8.33,16,113,12,32,65,6,16,28,A,1,35,53,M,H,122700,29,69873
0,00178981,,0,1,0,0,25,0,25,,23,23,9,9,15,4,4,6,N,0,40,49,M,U,133800,30,69873
1,00012998,6,6,29,5,13,6,6,5.52,6.2,4,90,30,52,87,9,20,31,S,1,03,79,F,H,207500,22,69873
0,00179039,,1,14,1,8,6,14,21,14,19,129,5,17,47,2,7,17,S,1,21,,F,U,93300,27,0
0,00179025,,2,3,0,1,50,50,50,,24,44,12,34,39,6,6,17,A,0,12,60,F,H,125700,49,51808
1,00179023,35,1,2,1,2,20,20,20,20,24,41,9,28,32,4,12,12,A,0,16,,M,U,98200,37,0
0,00179022,,1,2,0,0,15,15,12.5,,18,40,10,25,28,4,4,10,A,0,17,70,F,H,114100,35,51808
0,00179055,,3,9,0,1,25,16.33,9.89,,18,52,13,35,45,6,6,19,A,0,18,,M,H,87600,34,47222
1,00179111,20,3,8,3,7,20,18.33,12.5,18.33,19,113,13,32,57,6,15,26,A,0,14,55,M,H,176100,33,81302
0,00179088,,1,2,0,0,25,25,15,,25,40,11,30,32,6,6,13,A,0,14,54,F,U,203100,31,0
1,00179143,25,2,10,2,8,25,25,23.9,25,16,92,14,36,70,6,17,26,A,1,35,60,M,H,168800,19,99079
0,00178345,,1,1,0,0,15,15,15,,16,16,11,16,13,4,4,5,F,0,24,45,U,U,237300,32,0
0,00179176,,2,11,1,7,17,16,7.55,17,16,113,14,32,62,6,13,25,S,1,11,48,M,H,135100,36,53660
0,00179252,,3,16,2,7,15,23.33,14.88,22.5,18,79,13,34,62,6,16,24,S,1,18,64,M,H,149200,42,53660
1,00012900,5,3,15,2,3,5,10,7.33,10,4,74,42,61,81,7,15,19,A,0,11,,F,U,135100,36,0
0,00178298,,1,1,1,1,25,25,25,25,16,16,12,17,14,5,7,6,F,0,11,,F,U,144900,29,70032
1,00179262,10,5,25,4,14,10,6.8,6,7,16,127,12,32,77,5,15,33,A,1,12,50,U,H,180100,26,70032
1,00179257,10,3,6,1,2,10,9,6.67,10,17,102,12,25,40,6,12,17,A,0,14,35,M,H,144900,37,70032
1,00179235,12,4,6,3,4,13,10.25,9,10.33,16,40,13,32,33,6,15,14,A,1,12,33,M,H,113300,32,70032
0,00179225,,3,5,2,2,6,6.33,5.6,7,18,28,12,24,23,6,12,10,A,1,18,57,F,H,128900,30,70032
0,00179198,,6,12,4,5,20,12,11,10,15,44,14,35,43,6,17,17,A,1,17,,M,U,120000,28,0
0,00179880,,4,4,2,2,25,21.25,21.25,17.5,26,33,11,28,28,5,14,12,A,0,20,,F,U,120000,40,67652
1,00179293,10,2,13,0,7,10,10,10.46,,19,116,13,32,70,5,5,29,A,1,20,,M,U,119600,37,0
1,00179275,25,3,5,1,1,16,12,9.2,11,20,52,12,32,40,6,15,17,A,1,40,52,F,H,142400,39,67652
1,00179309,24,2,4,1,2,19,18,14.5,19,21,64,11,22,37,5,10,13,A,0,40,59,F,U,127800,34,0
1,00179359,10,1,16,0,10,10,10,5.88,,26,130,9,26,63,4,4,25,A,1,35,17,F,U,232100,29,91065
1,00179339,13,6,10,5,7,9,8.17,6.7,8,16,53,13,32,37,6,16,16,A,1,35,4,M,H,232100,27,91065
0,00179330,,1,1,1,1,20,20,20,20,21,21,10,17,15,4,7,6,F,0,35,35,F,H,176900,25,91065
0,00179324,,1,1,1,1,23,23,23,23,17,17,11,16,14,5,7,6,F,0,14,45,F,H,195600,28,91065
1,00010719,19,3,9,2,3,10,11.33,11.56,8.5,4,40,29,49,62,7,17,17,A,0,00,83,F,U,237500,0,91065
1,00179377,10,4,16,2,9,10,8.75,7.5,7.5,16,131,14,36,70,6,17,31,S,1,00,,U,U,161700,0,0
1,00179376,20,1,10,0,7,15,15,9.1,,18,124,11,29,65,4,4,27,A,1,00,39,F,H,153300,0,67774
0,00179388,,1,5,0,2,15,15,9.8,,18,65,10,24,38,4,4,13,A,0,10,,F,U,0,56,0
1,00179776,10,4,18,3,9,20,17.5,14,16.67,22,126,8,25,57,4,13,22,A,1,13,66,F,H,149300,36,66949
0,00179459,,3,9,3,5,50,45.33,32,45.33,21,93,13,33,65,6,16,26,A,0,01,,U,U,137500,19,0
1,00179457,15,5,12,4,6,20,20.4,20.58,21.75,18,79,13,34,58,5,16,23,A,0,03,55,F,H,139000,16,66949
1,00179454,20,3,6,1,2,15,13.33,9.5,15,16,67,14,33,48,6,15,19,A,1,09,72,F,H,93600,27,66949
0,00179439,,2,2,0,0,25,22.5,22.5,,24,31,12,27,24,6,6,11,A,0,02,57,M,H,175400,16,66949
0,00179427,,1,2,1,1,20,30,25,30,15,16,16,21,18,5,7,6,F,0,03,27,M,H,109000,25,66949
1,00179423,20,1,1,1,1,20,20,20,20,17,17,11,16,14,5,7,6,F,0,03,82,F,H,165400,21,66949
1,00012573,102,6,28,5,17,133,99.83,63.04,99.8,5,127,28,48,100,4,15,29,S,1,00,17,F,U,137500,0,0
0,00179486,,2,2,2,2,20,17.5,17.5,17.5,16,29,11,24,24,5,11,10,A,0,03,49,U,U,190100,26,71754
0,00179568,,3,23,2,8,10,13,10.7,12,18,86,12,33,67,5,15,25,A,1,16,74,F,H,83800,21,43942
1,00179563,23,3,5,1,2,25,22,16.4,20,20,52,13,32,41,6,15,16,S,1,16,47,M,H,84200,12,43942
1,00179606,15,3,12,1,7,12,10.67,7.25,10,18,91,13,32,58,6,14,23,S,1,34,78,F,U,132600,32,83415
0,00178971,,4,10,2,7,15,12.75,10,13,15,91,13,31,61,6,16,31,A,1,13,46,F,H,243800,43,98709
1,00179673,5,5,14,5,13,7,4.8,3.64,4.8,17,123,12,27,61,5,11,27,S,1,02,80,M,H,154600,35,76422
0,00179697,,3,16,3,10,30,17.33,9,17.33,24,105,13,33,66,6,16,29,A,1,11,59,F,H,176400,42,75381
0,00179751,,2,7,1,2,15,14,10.86,13,17,74,13,32,47,6,16,20,A,0,32,68,F,H,94000,34,49849
0,00179750,,3,7,2,4,20,21.67,18.14,22.5,19,63,14,35,53,6,16,19,A,0,30,,M,U,71100,19,49849
0,00179745,,0,3,0,1,20,0,14.33,,18,45,12,12,35,6,6,15,A,0,16,37,M,U,95600,30,49849
1,00179735,20,1,1,1,1,20,20,20,20,21,21,10,17,15,4,7,6,F,0,11,66,M,U,135000,29,0
0,00179869,,2,15,1,9,25,22.5,9.87,25,15,123,12,33,73,5,15,33,L,1,12,55,M,H,126700,42,56628
1,00179863,10,2,16,2,11,10,12,9.19,12,16,104,13,33,68,6,15,27,S,1,02,50,M,H,125300,27,56628
1,00189009,5,6,9,4,5,10,5.67,5.78,5.75,4,40,14,33,35,6,15,14,A,0,04,,M,U,134700,24,54093
0,00179946,,3,9,1,4,11,11.67,7.89,11,15,88,11,22,48,5,10,19,A,1,04,75,F,U,119700,29,54093
0,00179923,,4,7,2,3,20,15.75,13.43,14.5,18,41,13,32,36,6,16,15,S,1,20,72,M,H,133700,31,54093
0,00002640,,2,3,1,1,7,15,12.33,5,10,20,23,30,29,10,13,12,F,0,17,,F,U,140500,27,0
1,00180050,25,4,10,2,4,21,20,12.9,20,18,89,13,31,56,5,13,21,A,1,20,,F,U,118000,30,0
0,00180055,,1,1,1,1,20,20,20,20,16,16,12,17,14,5,7,6,F,0,17,,M,U,118500,31,0
0,00179444,,3,5,2,4,25,25,25,25,22,53,15,37,48,6,17,20,A,0,03,57,F,H,147300,17,66172
0,00001502,,1,4,0,2,15,15,11.75,,18,57,12,23,45,4,4,16,A,0,14,51,F,H,176500,30,66172
1,00010036,25,0,4,0,1,25,0,25,,13,45,29,29,60,4,4,13,A,0,12,72,M,H,148900,30,65385
0,00180127,,3,14,2,9,10,10.67,7.21,11,15,113,12,30,61,5,12,26,A,1,13,68,F,H,218900,37,65385
1,00179014,23,6,35,5,18,10,20.33,13.6,21.4,15,129,14,31,83,6,17,32,S,1,35,87,F,U,90400,29,46099
1,00180175,20,3,14,2,7,15,16.67,14.07,17.5,24,115,11,32,71,6,16,31,A,0,17,70,F,U,93800,26,0
0,00180139,,2,3,2,2,25,20,21.67,20,18,29,13,27,25,6,13,11,A,0,16,57,M,H,77500,30,46099
0,00180182,,4,5,3,3,10,10.5,9.6,10.67,19,28,12,26,24,6,13,11,A,1,13,61,F,H,241500,28,77490
0,00180252,,2,4,1,2,19,14.5,18.5,10,25,53,11,32,42,6,16,18,A,0,18,52,F,H,100700,36,46675
0,00180246,,2,4,1,2,50,50,38.75,50,17,40,13,35,37,6,17,16,A,0,18,62,F,H,97500,45,46675
1,00180292,10,5,15,2,9,5,8.4,6.6,8.5,15,125,13,35,68,6,17,29,A,1,28,76,F,H,127500,43,54401
0,00180289,,1,8,0,3,25,25,18.88,,17,104,13,35,65,6,6,27,A,1,26,43,F,H,127500,36,54401
1,00180272,20,3,3,1,1,20,14,14,10,18,33,12,31,28,6,15,13,A,0,26,79,F,H,105500,35,54401
0,00191233,,1,5,0,2,24,24,17.6,,18,90,13,30,53,6,6,22,A,0,00,,M,U,165200,35,79842
1,00180383,11,2,14,1,9,10,11.5,8.21,10,17,93,13,31,66,6,14,24,S,1,30,37,F,H,91900,31,57633
1,00180428,20,2,5,0,3,20,18.5,18,,18,105,13,31,53,6,6,24,A,0,40,49,M,H,139000,37,60963
1,00179683,25,1,3,0,2,25,25,21.67,,23,44,14,33,40,6,6,15,A,0,20,46,F,U,110800,45,60963
1,00007160,14,5,18,3,7,15,14.8,14.44,14.67,17,81,15,34,72,7,16,24,A,1,40,7,M,H,111700,34,60963
0,00180463,,7,21,3,8,10,9.86,7.38,9.67,24,87,11,33,60,6,17,25,S,1,27,44,F,H,100500,34,62138
0,00180445,,3,3,1,1,10,23.33,23.33,50,18,31,13,28,26,6,13,11,A,1,27,46,M,U,102000,35,62138
1,00180512,10,3,19,3,13,10,9.33,6.58,9.33,24,114,11,30,71,5,15,31,A,1,40,83,M,H,73100,38,50857
1,00180510,15,3,27,2,13,13,13,7.67,14,16,129,14,36,77,6,17,30,A,1,34,76,F,U,162500,41,50857
1,00180505,15,3,10,1,6,15,14,9.9,12,18,93,12,33,61,6,17,26,A,1,40,76,M,H,93500,43,50857
0,00180502,,7,18,5,9,7,8.57,8.61,9.6,15,80,13,34,67,6,17,24,S,1,38,40,F,U,64200,44,50857
0,00180501,,4,8,2,5,21,17.5,15.25,16,19,79,14,32,54,6,14,21,A,1,40,45,M,H,75500,47,50857
1,00180617,11,5,30,3,16,10,13,7.48,15,15,124,13,33,81,6,17,34,S,1,25,76,M,U,82400,25,0
0,00180616,,2,16,0,4,10,10,5.75,,20,121,8,22,51,4,4,20,S,1,40,,U,U,96100,36,0
0,00180610,,1,5,0,1,15,15,6.6,,18,81,10,23,44,4,4,15,A,0,24,,U,U,229500,54,0
1,00180604,5,7,17,3,7,5,6.14,6.12,6.67,15,69,11,32,55,5,15,22,S,1,40,61,F,H,96100,36,52297
1,00180633,15,1,6,1,5,15,15,11.67,15,18,81,10,24,47,4,9,16,A,0,40,76,F,H,94900,31,46710
0,00180734,,3,11,1,7,10,10.67,7.45,10,16,112,14,33,58,6,15,26,A,1,44,72,F,H,82400,32,48916
0,00180732,,4,27,0,12,20,20,15.04,,18,113,13,35,73,6,6,33,A,1,39,48,F,H,74300,55,48916
0,00180585,,9,28,5,15,7,7.22,6.61,7,18,123,13,34,73,6,17,32,S,1,25,,F,U,125100,25,0
1,00180752,8,4,12,2,8,9,7.75,6.17,8.5,16,80,12,32,54,6,15,23,A,1,23,58,M,H,280000,45,49394
1,00180786,18,2,14,0,7,12,11,9.5,,17,105,6,22,55,2,2,21,A,1,24,76,M,H,127100,47,51786
1,00180787,20,1,1,1,1,20,20,20,20,17,17,10,15,14,4,6,5,F,0,38,37,M,H,111300,38,65454
1,00190477,25,1,15,0,8,25,25,14.67,,18,128,13,35,76,6,6,33,A,1,42,,M,U,121200,38,0
1,00180805,20,2,3,2,2,10,7.5,6.67,7.5,16,21,13,21,19,6,10,8,N,0,46,73,F,H,141300,34,53971
0,00180833,,3,23,2,14,20,20,11.3,20,23,127,13,35,81,6,17,34,A,1,39,67,M,H,79500,21,50694
1,00180837,50,1,1,1,1,25,25,25,25,17,17,11,16,14,5,7,6,F,0,28,66,M,H,103900,39,57363
0,00180435,,1,1,1,1,15,15,15,15,16,16,11,16,13,4,6,5,F,0,12,,F,U,140100,33,0
0,00180873,,2,4,0,2,20,13.5,9.75,,18,48,12,31,35,6,6,15,A,0,27,49,F,H,123200,42,58167
0,00011616,,0,4,0,2,20,0,27.5,,25,44,30,30,61,6,6,15,A,0,39,46,F,H,100800,38,58167
0,00180892,,3,4,3,4,19,18,19.75,18,20,41,13,33,36,6,17,16,A,0,44,57,U,U,119400,36,61690
0,00180890,,2,2,1,1,25,22.5,22.5,20,19,29,15,29,26,6,13,11,A,0,40,57,F,U,153400,21,61690
0,00180950,,4,22,4,14,10,9,9.14,9,24,125,11,32,71,6,17,31,S,1,40,72,M,U,84200,28,46279
0,00180936,,1,4,0,1,42,42,26.75,,26,57,10,30,41,5,5,16,A,0,35,55,M,U,112000,40,0
1,00005510,20,8,37,5,14,15,11.13,10.54,10.6,11,128,29,49,125,10,19,45,A,1,00,85,F,U,70500,0,0
0,00004200,,0,24,0,9,50,0,62.71,,16,66,19,19,95,6,6,22,A,1,00,53,M,H,92300,0,46312
0,00181019,,3,14,1,8,20,20,13.64,20,18,127,12,28,65,6,15,32,S,1,27,85,M,H,78200,41,46312
0,00181007,,7,15,5,10,15,12.86,11.4,14,17,104,14,34,68,6,16,27,S,1,39,57,M,H,87500,44,46312
0,00181045,,1,9,0,3,19,19,14.67,,17,104,14,33,61,6,6,25,A,0,37,79,M,U,68500,33,46696
0,00181034,,2,2,2,2,25,17.5,17.5,17.5,16,20,13,20,19,6,10,8,N,0,36,33,M,H,59800,50,46696
1,00181083,5,2,7,1,4,5,12.5,8.57,5,24,76,9,27,47,4,11,17,S,1,40,47,M,H,152100,44,67063
1,00006490,25,2,6,0,0,24,25,22,,7,28,26,40,48,6,6,11,A,0,40,85,M,U,111800,25,0
1,00189706,25,3,6,1,3,20,20,15,20,19,41,4,12,13,2,6,7,E,0,28,,F,U,114500,31,0
1,00181117,15,5,9,3,4,10,11.4,10.22,10.33,16,64,10,25,30,4,11,10,A,0,48,42,F,H,133300,45,60476
0,00181103,,1,1,1,1,15,15,15,15,21,21,8,15,13,3,6,5,F,0,46,,M,U,95600,40,60476
0,00181224,,2,13,1,9,20,22.5,15.46,25,25,126,7,24,49,4,13,20,A,1,00,69,F,H,84700,0,56210
0,00181209,,7,8,5,6,5,5.14,4.88,5,17,41,13,33,37,6,15,14,A,1,00,49,F,H,89300,0,56210
1,00002081,7,11,49,7,23,8,7.82,7.84,7,4,106,25,44,88,9,19,36,A,1,00,,F,U,87100,0,56210
1,00181296,15,5,6,2,2,15,11.6,10.5,12.5,17,40,13,33,35,6,15,14,A,0,49,71,F,H,51000,38,50278
0,00181298,,3,7,3,4,15,13.33,11.43,13.33,25,57,11,31,42,6,16,17,A,1,49,,F,U,56100,28,0
0,00181302,,2,4,2,2,3,6.5,5.5,6.5,15,21,13,20,18,6,10,8,N,0,35,45,F,H,108700,49,65758
1,00181337,12,5,7,3,4,15,11.4,9.86,11.67,17,44,13,32,39,6,16,16,S,1,24,67,F,H,121700,34,67917
0,00181334,,2,3,2,3,20,15.5,12,15.5,17,41,12,30,32,6,14,13,A,0,24,,F,U,121700,34,0
0,00181368,,2,5,0,1,20,15,10.4,,18,77,13,24,43,5,5,14,A,0,44,41,M,H,92900,43,56054
0,00181356,,2,2,1,1,20,21.5,21.5,23,20,21,12,20,17,6,10,8,N,0,39,,M,U,91800,40,56054
0,00181384,,1,17,1,8,10,10,7.82,10,26,105,9,28,63,4,12,25,A,1,40,,M,H,102300,49,56806
1,00181408,10,4,27,2,14,10,13,10.44,12.5,17,125,6,22,66,4,13,30,S,1,16,81,F,H,78800,43,54160
1,00181412,5,7,8,3,4,6,5,5,5.33,16,45,12,30,36,6,15,15,A,0,49,64,M,H,53800,39,43144
0,00181432,,1,12,0,9,10,10,12.75,,18,103,12,30,70,5,5,26,A,1,36,,F,U,75100,37,0
1,00181462,23,1,6,0,4,23,23,15.33,,18,89,13,32,58,6,6,23,A,0,42,77,F,U,97800,42,44928
0,00181460,,5,12,0,5,10,9.6,7.25,,18,89,13,33,58,6,6,22,S,1,37,78,M,U,61000,41,44928
1,00006599,11,4,15,3,7,10,11.5,10.87,11.33,21,92,8,25,66,4,14,24,A,0,20,61,F,U,71900,37,44928
1,00181488,19,2,3,1,1,15,12.5,10.33,15,21,32,5,19,19,2,9,8,A,0,24,73,M,U,141700,38,0
0,00181971,,3,12,1,4,10,9.33,6.58,7,18,66,13,33,50,6,15,21,A,1,09,,F,U,77000,14,50572
1,00181550,20,2,14,2,9,10,17.5,13.29,17.5,23,120,12,33,71,5,15,32,A,1,31,49,F,H,73500,42,50572
1,00181526,13,3,6,1,2,15,10,9.5,10,18,57,13,32,42,6,14,15,A,0,40,,F,U,87100,52,0
1,00181569,21,8,18,2,5,19,19.5,17.33,21,15,75,14,36,61,6,17,24,S,1,40,78,F,U,88600,44,0
0,00181605,,1,18,1,12,10,10,19.06,10,17,130,8,17,57,3,9,25,A,1,34,,F,U,96400,43,0
0,00181621,,3,6,1,2,15,12,7.83,10,18,53,13,33,40,6,15,16,A,0,27,76,F,H,74700,36,56618
1,00181655,50,3,16,1,7,25,18.33,15.06,15,17,93,13,35,69,6,17,30,S,1,27,54,M,H,95700,43,56535
1,00181644,12,5,8,3,5,10,10,8.5,9.33,16,44,15,34,39,6,16,16,S,1,30,40,F,U,92900,36,0
0,00181676,,2,2,1,1,20,16.5,16.5,13,18,32,11,26,24,4,10,9,A,0,27,61,F,H,87800,53,59315
1,00181709,1,5,11,2,5,5,4.2,3.73,5,17,87,13,25,49,6,11,18,S,1,28,,F,U,81000,51,0
0,00181694,,2,2,1,1,16,13,13,10,18,29,10,23,21,4,10,9,A,0,27,,F,U,87900,32,0
0,00181614,,2,2,1,1,25,15,15,5,16,21,15,22,23,6,9,9,F,0,27,,M,U,129300,38,0
1,00181382,12,5,22,3,11,5,10.2,8,11.67,17,110,12,31,71,6,17,29,S,1,49,,M,H,87900,37,63367
1,00186458,3,10,45,5,24,10,4.1,3.47,5.2,4,127,18,39,83,5,16,33,S,1,29,,F,U,83700,38,63367
0,00181677,,2,3,2,3,20,20,16.67,20,24,41,11,29,32,6,15,14,A,0,27,49,M,H,0,37,63125
0,00181722,,3,12,1,6,15,11.67,8,10,18,65,14,34,57,6,15,20,S,1,43,72,F,U,52400,41,31897
1,00181770,7,6,19,5,12,7,7,6.37,7,17,105,12,31,67,5,15,27,S,1,23,71,M,U,146100,70,45848
1,00181755,5,8,11,5,6,5,5,5,5,16,52,8,25,34,4,13,14,S,1,23,,F,U,146100,70,45848
1,00181799,35,2,5,1,1,35,31,25.4,27,18,56,13,33,48,6,17,21,A,0,24,,M,U,204900,61,0
0,00013014,,3,4,2,2,26.97,11.66,14.99,15.99,21,33,27,42,45,6,13,11,A,0,17,,M,U,105300,44,0
0,00181820,,2,3,0,0,10,10,8,,15,20,13,19,18,5,5,7,N,0,39,,F,U,72600,46,54776
1,00181891,25,3,10,2,5,17,15.67,14.7,16,20,74,13,34,60,6,16,24,S,1,39,63,U,H,75900,38,60521
1,00181869,10,4,5,3,3,6,7.25,7,7.33,18,33,12,27,26,6,13,11,S,1,36,75,M,H,103800,47,60521
0,00181860,,1,1,1,1,55.34,55.34,55.34,55.34,21,21,11,17,16,5,8,7,F,0,35,37,F,U,144000,41,60521
0,00013949,,6,13,4,5,10,9.67,9.31,11,12,40,34,55,62,6,16,15,A,1,36,,M,H,84400,47,60521
1,00181931,13,3,11,3,8,12,10.67,10.27,10.67,20,86,13,33,62,6,15,25,A,1,03,78,F,H,43000,47,64167
0,00181943,,4,4,3,3,50,18.75,18.75,23.33,17,33,13,31,30,6,15,13,A,0,21,56,F,H,60000,40,36538
1,00181941,30,3,3,3,3,25,25,25,25,21,28,13,26,25,6,13,11,A,0,31,75,F,U,55100,45,36538
0,00181937,,1,1,1,1,23,23,23,23,15,15,10,14,12,5,7,6,F,0,18,55,M,H,56800,44,36538
1,00184098,9,3,3,2,2,7,7.67,7.67,8,15,23,11,20,19,5,9,8,N,1,30,,F,U,69400,36,0
1,00012171,5,5,20,4,8,5,6,5.55,5.75,5,97,30,45,85,9,17,27,A,1,16,84,F,H,65900,40,36538
1,00181972,10,6,18,2,6,10,10,12,10,16,77,9,31,57,4,15,22,S,1,05,45,F,H,64600,55,36292
1,00182056,5,11,41,8,23,2,3,2.46,2.63,17,121,11,28,63,5,15,30,S,1,08,67,M,H,55800,44,42126
0,00182035,,6,6,3,3,10,7.83,7.83,5.67,19,36,13,34,33,6,16,14,A,0,16,,F,U,51600,34,0
1,00182105,10,5,7,3,4,10,11.8,11.29,11.33,15,45,14,33,39,6,15,15,A,0,18,66,F,U,87700,39,0
1,00002861,7,7,28,5,12,5,10.43,7.79,9.8,8,112,21,43,83,8,19,33,S,1,18,60,M,U,81700,49,57426
0,00182112,,4,6,1,1,10,7.25,7.33,7,18,32,13,30,29,6,14,12,A,0,31,27,M,H,63200,47,35439
0,00182138,,4,5,2,2,10,5.5,5.6,7,16,31,12,27,26,6,13,11,A,1,18,31,F,U,82600,53,0
1,00182156,27,4,5,3,4,30,25,22,25,20,41,13,34,36,6,16,15,A,1,18,67,F,H,98700,36,57666
1,00008989,32,5,26,4,15,16,14,10.5,13.5,15,123,28,49,121,11,21,42,A,1,40,83,F,H,102400,44,57666
1,00182181,20,1,2,0,0,17,17,16,,18,34,10,24,24,4,4,9,A,0,12,35,M,H,94000,53,56295
1,00182180,20,3,3,2,2,20,16,16,14,19,30,12,27,25,6,13,11,A,1,16,49,M,H,75400,49,56295
1,00181998,20,2,11,0,4,15,11.5,6.27,,24,105,9,27,55,4,4,22,A,1,20,35,U,U,122200,37,0
1,00182243,10,4,10,2,7,12,10.5,8.3,10,19,77,12,33,50,6,16,21,S,1,16,61,F,H,87600,49,51674
0,00182284,,6,12,4,8,5,6.5,5.33,6.75,18,111,12,32,57,6,15,24,S,1,31,78,F,H,48800,49,37995
1,00182279,20,3,25,3,13,10,14,13.24,14,22,84,13,35,70,6,17,27,S,1,31,35,F,H,66300,45,37995
1,00182319,10,4,25,3,13,15,5,4.04,1.67,17,126,12,27,62,6,15,33,A,1,27,83,M,H,87400,39,59959
1,00182293,19,4,4,3,3,20,14.25,14.25,10.67,23,36,13,34,33,6,16,14,A,0,27,,M,H,88300,28,59959
1,00182286,20,1,1,1,1,15,15,15,15,17,17,10,15,12,4,6,5,F,0,25,57,M,H,69900,38,59959
0,00182342,,3,20,0,7,15,13,10.75,,26,93,12,33,63,5,5,25,A,1,35,65,F,H,120600,50,61422
0,00182331,,4,6,2,3,25,16.5,13.67,18,19,40,14,35,40,6,16,15,A,1,25,48,F,U,59900,16,0
1,00182325,10,3,4,3,3,10,8.67,9,8.67,19,29,13,25,25,6,12,10,A,1,26,,M,U,68300,32,0
1,00182324,5,2,2,2,2,16,13,13,13,22,29,10,23,22,4,10,9,A,0,42,49,F,H,120600,30,61422
0,00182439,,7,10,4,5,15,10.71,9.4,9.75,18,41,13,32,34,6,17,16,S,1,27,73,M,H,84900,37,51112
1,00182356,12,5,7,4,4,20,12.2,11.29,10.25,18,29,13,28,28,6,14,12,A,1,30,59,F,H,55500,45,51112
1,00182395,10,2,10,1,4,10,10,16.5,10,26,87,9,29,59,4,13,24,A,0,25,71,F,H,75500,31,56365
0,00188761,,6,27,5,9,15,13.17,10.48,13.4,5,57,29,48,84,9,20,24,S,1,26,,F,U,76000,47,0
